Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2016-07-08 00:00:00-04:00,21.986151808280546,22.07729591094634,21.88589485993442,22.02944564819336,115648400,0.0,0.0,AAPL
2016-07-11 00:00:00-04:00,22.045396597123375,22.25047040152665,22.040840174105185,22.09780502319336,95179600,0.0,0.0,AAPL
2016-07-12 00:00:00-04:00,22.141099947730144,22.26186516503708,22.129708019518418,22.19806480407715,96670000,0.0,0.0,AAPL
2016-07-13 00:00:00-04:00,22.195779084646954,22.25502126122021,22.065897592301713,22.072734832763672,103568800,0.0,0.0,AAPL
2016-07-14 00:00:00-04:00,22.191221859739,22.55579647044835,22.175271774846365,22.510225296020508,155676000,0.0,0.0,AAPL
2016-07-15 00:00:00-04:00,22.539853824111724,22.626441517900535,22.444153283173037,22.507953643798828,120548000,0.0,0.0,AAPL
2016-07-18 00:00:00-04:00,22.48971782636467,22.81555677620662,22.46693223836481,22.74720001220703,145975600,0.0,0.0,AAPL
2016-07-19 00:00:00-04:00,22.68568335087531,22.78594205220241,22.635554000211755,22.75632095336914,95119600,0.0,0.0,AAPL
2016-07-20 00:00:00-04:00,22.785937627485726,22.89075273196067,22.72669370289412,22.776823043823242,105104000,0.0,0.0,AAPL
2016-07-21 00:00:00-04:00,22.747209114080633,23.01380425105289,22.587706457401698,22.656064987182617,130808000,0.0,0.0,AAPL
2016-07-22 00:00:00-04:00,22.617325190098487,22.626439774975708,22.40085771073049,22.480609893798828,113254800,0.0,0.0,AAPL
2016-07-25 00:00:00-04:00,22.387181490009677,22.521617674180654,22.084128132514852,22.179828643798828,161531600,0.0,0.0,AAPL
2016-07-26 00:00:00-04:00,22.061345622068604,22.32338426293091,21.970201520234436,22.02716636657715,224959200,0.0,0.0,AAPL
2016-07-27 00:00:00-04:00,23.758892699023296,23.777121863509226,23.41254726593469,23.458118438720703,369379200,0.0,0.0,AAPL
2016-07-28 00:00:00-04:00,23.43078249599839,23.799913611037777,23.428503415240453,23.77484893798828,159479200,0.0,0.0,AAPL
2016-07-29 00:00:00-04:00,23.74067139063949,23.822700913535343,23.62446261013216,23.745227813720703,110934800,0.0,0.0,AAPL
2016-08-01 00:00:00-04:00,23.7907985962529,24.1872734289597,23.7907985962529,24.164487838745117,152671600,0.0,0.0,AAPL
2016-08-02 00:00:00-04:00,24.16449044530824,24.169046868471003,23.697377972592157,23.806751251220703,135266400,0.0,0.0,AAPL
2016-08-03 00:00:00-04:00,23.88194261834424,24.116637516895125,23.872828033938575,24.10524559020996,120810400,0.0,0.0,AAPL
2016-08-04 00:00:00-04:00,24.187714910713066,24.283933851774712,24.118986096899697,24.254152297973633,109634800,0.1425,0.0,AAPL
2016-08-05 00:00:00-04:00,24.345788533596977,24.661938981640454,24.325170938035715,24.62299346923828,162213600,0.0,0.0,AAPL
2016-08-08 00:00:00-04:00,24.63215796233773,24.826889038085938,24.549685824604097,24.826889038085938,112148800,0.0,0.0,AAPL
2016-08-09 00:00:00-04:00,24.79481556148187,24.957471902628445,24.74441466042447,24.927688598632812,105260800,0.0,0.0,AAPL
2016-08-10 00:00:00-04:00,24.90478090734447,24.94830927837689,24.687142547875503,24.742124557495117,96034000,0.0,0.0,AAPL
2016-08-11 00:00:00-04:00,24.861253956375855,24.95518323652753,24.707761557336784,24.726089477539062,109938000,0.0,0.0,AAPL
2016-08-12 00:00:00-04:00,24.69171978666066,24.84292247424229,24.69171978666066,24.783357620239258,74641600,0.0,0.0,AAPL
2016-08-15 00:00:00-04:00,24.774195970937317,25.09492754442996,24.760450906365758,25.0811824798584,103472800,0.0,0.0,AAPL
2016-08-16 00:00:00-04:00,25.115548663654174,25.253006320033588,25.019329702465953,25.05827522277832,135177600,0.0,0.0,AAPL
2016-08-17 00:00:00-04:00,24.994126012119047,25.05598229904924,24.820014285005414,25.021617889404297,101424000,0.0,0.0,AAPL
2016-08-18 00:00:00-04:00,25.023910233047655,25.108673799051683,24.975799009073988,24.989545822143555,87938800,0.0,0.0,AAPL
2016-08-19 00:00:00-04:00,24.91852374976063,25.129291305551583,24.824596231200175,25.05368995666504,101472400,0.0,0.0,AAPL
2016-08-22 00:00:00-04:00,24.939145474693174,24.99412748465648,24.70776030048799,24.858963012695312,103280800,0.0,0.0,AAPL
2016-08-23 00:00:00-04:00,24.877294255013805,25.044533493710123,24.863549186682878,24.936859130859375,85030800,0.0,0.0,AAPL
2016-08-24 00:00:00-04:00,24.87270373160522,24.913940668833003,24.668810471936265,24.748992919921875,94700400,0.0,0.0,AAPL
2016-08-25 00:00:00-04:00,24.602380680050242,24.714636141875225,24.439724307408834,24.643617630004883,100344800,0.0,0.0,AAPL
2016-08-26 00:00:00-04:00,24.606959080089144,24.73066815971261,24.354954571624482,24.499284744262695,111065200,0.0,0.0,AAPL
2016-08-29 00:00:00-04:00,24.4259722703323,24.613829044778868,24.350370925679744,24.471790313720703,99881200,0.0,0.0,AAPL
2016-08-30 00:00:00-04:00,24.238117499698724,24.398482412662144,24.169388681087852,24.283935546875,99455600,0.0,0.0,AAPL
2016-08-31 00:00:00-04:00,24.206050355679228,24.414524792816344,24.201467501148326,24.30685043334961,118649600,0.0,0.0,AAPL
2016-09-01 00:00:00-04:00,24.31600378352381,24.467206455817742,24.196875835408754,24.451169967651367,106806000,0.0,0.0,AAPL
2016-09-02 00:00:00-04:00,24.67339496098034,24.742123781734875,24.47179310013169,24.680269241333008,107210000,0.0,0.0,AAPL
2016-09-06 00:00:00-04:00,24.719213042785295,24.810850881486054,24.629866630709817,24.67339324951172,107521600,0.0,0.0,AAPL
2016-09-07 00:00:00-04:00,24.70318080537736,24.91623807420509,24.52906905665283,24.824600219726562,169457200,0.0,0.0,AAPL
2016-09-08 00:00:00-04:00,24.57030024636467,24.57488135148412,24.109821402700174,24.173967361450195,212008000,0.0,0.0,AAPL
2016-09-09 00:00:00-04:00,23.972370197635943,24.21979187060213,23.62643814086914,23.62643814086914,186228000,0.0,0.0,AAPL
2016-09-12 00:00:00-04:00,23.516479173875677,24.219797077567453,23.488987288353467,24.155651092529297,181171200,0.0,0.0,AAPL
2016-09-13 00:00:00-04:00,24.629870862128524,24.923110598072498,24.568014567543866,24.730670928955078,248704800,0.0,0.0,AAPL
2016-09-14 00:00:00-04:00,24.909355502768477,25.894457234847966,24.879572207053478,25.605798721313477,443554800,0.0,0.0,AAPL
2016-09-15 00:00:00-04:00,26.08461404011325,26.51301997404146,25.99984872493112,26.476364135742188,359934400,0.0,0.0,AAPL
2016-09-16 00:00:00-04:00,26.373277233817625,26.60466069887933,26.125855525827074,26.327457427978516,319547600,0.0,0.0,AAPL
2016-09-19 00:00:00-04:00,26.389304955589807,26.616107238589027,25.944862599866273,26.020463943481445,188092000,0.0,0.0,AAPL
2016-09-20 00:00:00-04:00,25.899050950528483,26.144181210282788,25.775340107122563,26.018178939819336,138057200,0.0,0.0,AAPL
2016-09-21 00:00:00-04:00,26.08232456859692,26.114397555589942,25.759303271639574,26.01359748840332,144012800,0.0,0.0,AAPL
2016-09-22 00:00:00-04:00,26.196871731872807,26.332037962380134,26.116689263527814,26.25872802734375,124296000,0.0,0.0,AAPL
2016-09-23 00:00:00-04:00,26.212905638646035,26.297670952729277,25.555407715257417,25.821155548095703,209924800,0.0,0.0,AAPL
2016-09-26 00:00:00-04:00,25.576018395519128,25.976932337088968,25.55540080320451,25.86009407043457,119477600,0.0,0.0,AAPL
2016-09-27 00:00:00-04:00,25.887591250502936,25.928828191435294,25.73638855113548,25.9082088470459,98429600,0.0,0.0,AAPL
2016-09-28 00:00:00-04:00,26.0456653159395,26.263303648543392,25.986100459960383,26.105228424072266,118564400,0.0,0.0,AAPL
2016-09-29 00:00:00-04:00,25.92425019815642,26.07087006177409,25.61268255100721,25.699737548828125,143548000,0.0,0.0,AAPL
2016-09-30 00:00:00-04:00,25.76388543167753,25.972361603506254,25.612684450789608,25.899051666259766,145516400,0.0,0.0,AAPL
2016-10-03 00:00:00-04:00,25.821158227265812,25.899051016800733,25.722647837700507,25.777629852294922,86807200,0.0,0.0,AAPL
2016-10-04 00:00:00-04:00,25.901348830769418,26.187716128996914,25.802838410265267,25.887603759765625,118947200,0.0,0.0,AAPL
2016-10-05 00:00:00-04:00,25.979234137022054,26.038799007236946,25.816577768376618,25.899051666259766,85812400,0.0,0.0,AAPL
2016-10-06 00:00:00-04:00,26.047961415481065,26.194581291074226,25.917378034160695,26.091489791870117,115117200,0.0,0.0,AAPL
2016-10-07 00:00:00-04:00,26.18770747697811,26.24498091770134,26.0044335153718,26.130434036254883,97433600,0.0,0.0,AAPL
2016-10-10 00:00:00-04:00,26.35035860204621,26.74669150213669,26.281631535545106,26.586326599121094,144944000,0.0,0.0,AAPL
2016-10-11 00:00:00-04:00,26.9643379963752,27.19114210366573,26.620697316313425,26.64360809326172,256164000,0.0,0.0,AAPL
2016-10-12 00:00:00-04:00,26.88415025249878,27.028480428464434,26.74669435697869,26.881858825683594,150347200,0.0,0.0,AAPL
2016-10-13 00:00:00-04:00,26.75585479891876,26.904766061091546,26.51072459731605,26.79938316345215,140769600,0.0,0.0,AAPL
2016-10-14 00:00:00-04:00,27.005565204577774,27.07200258849478,26.833744926537804,26.948291778564453,142608800,0.0,0.0,AAPL
2016-10-17 00:00:00-04:00,26.879572692790912,26.996409258081005,26.753570419030886,26.929973602294922,94499600,0.0,0.0,AAPL
2016-10-18 00:00:00-04:00,27.07429842119308,27.081170953777765,26.907059220964147,26.91164207458496,98214000,0.0,0.0,AAPL
2016-10-19 00:00:00-04:00,26.861234873530346,26.978073143613834,26.070862350377286,26.831453323364258,80138400,0.0,0.0,AAPL
2016-10-20 00:00:00-04:00,26.771900446984862,26.89102844876674,26.650481017905186,26.817718505859375,96503200,0.0,0.0,AAPL
2016-10-21 00:00:00-04:00,26.76043934039463,26.783350112783413,26.639019937258844,26.712329864501953,92770800,0.0,0.0,AAPL
2016-10-24 00:00:00-04:00,26.826878593892154,26.97349845853765,26.803969567762543,26.952880859375,94154800,0.0,0.0,AAPL
2016-10-25 00:00:00-04:00,27.021603217021607,27.115532479943987,26.874983377990965,27.09033203125,192516000,0.0,0.0,AAPL
2016-10-26 00:00:00-04:00,26.187709640778614,26.506149857683653,25.958615858956467,26.48094940185547,264536800,0.0,0.0,AAPL
2016-10-27 00:00:00-04:00,26.43512461756348,26.542798947275006,26.139593504476434,26.22665023803711,138248000,0.0,0.0,AAPL
2016-10-28 00:00:00-04:00,26.08690423526084,26.39388900121319,25.990683538191657,26.052539825439453,151446800,0.0,0.0,AAPL
2016-10-31 00:00:00-04:00,26.036501489543532,26.16937626592226,25.933408267382227,26.011301040649414,105677600,0.0,0.0,AAPL
2016-11-01 00:00:00-04:00,25.99297525144537,26.063993750771612,25.32173053054193,25.54166030883789,175303200,0.0,0.0,AAPL
2016-11-02 00:00:00-04:00,25.52104665963332,25.738685044826394,25.482101137709808,25.564573287963867,113326800,0.0,0.0,AAPL
2016-11-03 00:00:00-04:00,25.555361038381356,25.665889635814263,25.226074923961,25.290550231933594,107730400,0.1425,0.0,AAPL
2016-11-04 00:00:00-04:00,24.99119508556555,25.38725964409757,24.89448213712963,25.062578201293945,123348000,0.0,0.0,AAPL
2016-11-07 00:00:00-05:00,25.348124697635754,25.447140878361708,25.2053566501083,25.424114227294922,130240000,0.0,0.0,AAPL
2016-11-08 00:00:00-05:00,25.401083280887615,25.72576482599029,25.2606184395508,25.57378578186035,97016800,0.0,0.0,AAPL
2016-11-09 00:00:00-05:00,25.302061516285825,25.633650807028452,24.88066884225742,25.532331466674805,236705600,0.0,0.0,AAPL
2016-11-10 00:00:00-05:00,25.580688677849547,25.580688677849547,24.369469969035215,24.820798873901367,228538000,0.0,0.0,AAPL
2016-11-11 00:00:00-05:00,24.666520869348684,25.069493334010403,24.53526705113169,24.96817398071289,136575600,0.0,0.0,AAPL
2016-11-14 00:00:00-05:00,24.80238072992031,24.82540737785127,23.966501287964054,24.341840744018555,204702000,0.0,0.0,AAPL
2016-11-15 00:00:00-05:00,24.539867203300282,24.795466974827097,24.44545744234022,24.664213180541992,129058000,0.0,0.0,AAPL
2016-11-16 00:00:00-05:00,24.56980604412884,25.38266054531642,24.546779397604602,25.327394485473633,235362000,0.0,0.0,AAPL
2016-11-17 00:00:00-05:00,25.285944336968594,25.410290329096046,25.060280754708725,25.31818199157715,110528000,0.0,0.0,AAPL
2016-11-18 00:00:00-05:00,25.265218735769338,25.454040021063754,25.251403101203,25.343509674072266,113715600,0.0,0.0,AAPL
2016-11-21 00:00:00-05:00,25.35732880464079,25.787932508481216,25.331998968318366,25.728063583374023,117058400,0.0,0.0,AAPL
2016-11-22 00:00:00-05:00,25.778715945968415,25.88694308570086,25.652068548458963,25.744176864624023,103862000,0.0,0.0,AAPL
2016-11-23 00:00:00-05:00,25.64286094323088,25.677401785977857,25.405683183492684,25.612926483154297,109705600,0.0,0.0,AAPL
2016-11-25 00:00:00-05:00,25.58989759968729,25.760298618865686,25.54844894053852,25.74187660217285,45903600,0.0,0.0,AAPL
2016-11-28 00:00:00-05:00,25.658983580981428,25.89846456763348,25.649772571092445,25.691221237182617,108776000,0.0,0.0,AAPL
2016-11-29 00:00:00-05:00,25.50930799135326,25.797145465089997,25.345816517089258,25.665891647338867,114115200,0.0,0.0,AAPL
2016-11-30 00:00:00-05:00,25.698126249785442,25.836287869395303,25.391866792489708,25.449434280395508,144649200,0.0,0.0,AAPL
2016-12-01 00:00:00-05:00,25.414899919428603,25.546153745989834,25.106337213324622,25.212261199951172,148347600,0.0,0.0,AAPL
2016-12-02 00:00:00-05:00,25.138567600211147,25.350415512183364,25.064881293576455,25.306665420532227,106112000,0.0,0.0,AAPL
2016-12-05 00:00:00-05:00,25.32969790926202,25.33660572760053,24.926725442523757,25.124757766723633,137298000,0.0,0.0,AAPL
2016-12-06 00:00:00-05:00,25.214561209881143,25.412593520659634,25.143178082793696,25.31818199157715,104782000,0.0,0.0,AAPL
2016-12-07 00:00:00-05:00,25.159294614520356,25.60371567744042,25.136267971446728,25.566871643066406,119994800,0.0,0.0,AAPL
2016-12-08 00:00:00-05:00,25.52773042362734,25.889254226207107,25.467859736213335,25.81787109375,108273200,0.0,0.0,AAPL
2016-12-09 00:00:00-05:00,25.86161902775977,26.411964099750527,25.86161902775977,26.239261627197266,137610400,0.0,0.0,AAPL
2016-12-12 00:00:00-05:00,26.0872849736857,26.48104640947774,25.90306829593507,26.089588165283203,105497600,0.0,0.0,AAPL
2016-12-13 00:00:00-05:00,26.213935355940514,26.69289736660036,26.19321189968939,26.52480125427246,174935200,0.0,0.0,AAPL
2016-12-14 00:00:00-05:00,26.490260403699953,26.75737268403137,26.476444766199204,26.52480125427246,136127200,0.0,0.0,AAPL
2016-12-15 00:00:00-05:00,26.568541517512404,26.879407300698123,26.53400243655398,26.66986083984375,186098000,0.0,0.0,AAPL
2016-12-16 00:00:00-05:00,26.819537883670613,26.8264457001846,26.630716619401344,26.704402923583984,177404400,0.0,0.0,AAPL
2016-12-19 00:00:00-05:00,26.665258641543506,27.029083796371665,26.653744442296098,26.858684539794922,111117600,0.0,0.0,AAPL
2016-12-20 00:00:00-05:00,26.881716300652275,27.056721972983006,26.86790066438054,26.930072784423828,85700000,0.0,0.0,AAPL
2016-12-21 00:00:00-05:00,26.895527737089903,27.033689339669525,26.890921354805865,26.95539665222168,95132800,0.0,0.0,AAPL
2016-12-22 00:00:00-05:00,26.791910881493962,26.82875492027494,26.628419412249425,26.778095245361328,104343600,0.0,0.0,AAPL
2016-12-23 00:00:00-05:00,26.61690355665161,26.8310546875,26.61690355665161,26.8310546875,56998000,0.0,0.0,AAPL
2016-12-27 00:00:00-05:00,26.831058066702482,27.125805125291535,26.824150248195497,27.0014591217041,73187600,0.0,0.0,AAPL
2016-12-28 00:00:00-05:00,27.061325932682575,27.176460916964754,26.757369644450435,26.886322021484375,83623600,0.0,0.0,AAPL
2016-12-29 00:00:00-05:00,26.81493653924547,26.96691555838618,26.803424095165973,26.879413604736328,60158000,0.0,0.0,AAPL
2016-12-30 00:00:00-05:00,26.860985286306974,26.987632682401166,26.58005571571187,26.66986083984375,122345200,0.0,0.0,AAPL
2017-01-03 00:00:00-05:00,26.665263101019615,26.78730590344384,26.42578212254811,26.74585723876953,115127600,0.0,0.0,AAPL
2017-01-04 00:00:00-05:00,26.676772119232176,26.82875112245921,26.653745476663897,26.715917587280273,84472400,0.0,0.0,AAPL
2017-01-05 00:00:00-05:00,26.69289120850978,26.909345515795238,26.66756137438828,26.851778030395508,88774400,0.0,0.0,AAPL
2017-01-06 00:00:00-05:00,26.890926397200776,27.208700075222662,26.819543269793733,27.151132583618164,127007600,0.0,0.0,AAPL
2017-01-09 00:00:00-05:00,27.160337482901994,27.50113775157672,27.158036048517403,27.399818420410156,134247600,0.0,0.0,AAPL
2017-01-10 00:00:00-05:00,27.349167003603366,27.489631843515262,27.240941579821033,27.427459716796875,97848400,0.0,0.0,AAPL
2017-01-11 00:00:00-05:00,27.342257829577566,27.616279676942654,27.310020171866448,27.574831008911133,110354400,0.0,0.0,AAPL
2017-01-12 00:00:00-05:00,27.37909406534432,27.47120238546857,27.220207257050482,27.459688186645508,108344800,0.0,0.0,AAPL
2017-01-13 00:00:00-05:00,27.427455726112875,27.54489390040559,27.358374033747648,27.41133689880371,104447600,0.0,0.0,AAPL
2017-01-17 00:00:00-05:00,27.250147700401918,27.687660999484315,27.222516428069017,27.632396697998047,137759200,0.0,0.0,AAPL
2017-01-18 00:00:00-05:00,27.632390089887483,27.747525048595346,27.565611603018517,27.63008689880371,94852000,0.0,0.0,AAPL
2017-01-19 00:00:00-05:00,27.494237460948423,27.653122561164782,27.487329642263447,27.58173942565918,102389200,0.0,0.0,AAPL
